unix_seconds,gpu_index,memory_used_mib,utilization_percent,power_watts
1790410390.912,3,57517.0,0.0,183.99
1790410390.912,4,58145.0,0.0,188.73
1790410390.912,5,57499.0,0.0,187.05
1790410390.912,6,57339.0,0.0,187.82
1790410390.912,7,57319.0,0.0,185.15
1790410391.912,0,59951.0,0.0,189.47
1790410391.912,1,57297.0,0.0,188.32
1790410391.912,2,57189.0,0.0,192.14
1790410391.912,3,57517.0,0.0,184.03
1790410391.912,4,58145.0,0.0,188.68
1790410391.912,5,57499.0,0.0,187.05
1790410391.912,6,57339.0,0.0,187.73
1790410391.912,7,57319.0,0.0,185.14
1790410392.912,0,59951.0,0.0,189.46
1790410392.912,1,57297.0,0.0,188.32
1790410392.912,2,57189.0,0.0,192.09
1790410392.912,3,57517.0,0.0,183.99
1790410392.912,4,58145.0,0.0,188.76
1790410392.912,5,57499.0,0.0,187.06
1790410392.912,6,57339.0,0.0,187.74
1790410392.913,7,57319.0,0.0,185.13
1790410393.913,0,59951.0,0.0,189.54
1790410393.913,1,57297.0,0.0,188.41
1790410393.913,2,57189.0,0.0,192.11
1790410393.913,3,57517.0,0.0,184.14
1790410393.913,4,58145.0,0.0,188.77
1790410393.913,5,57499.0,0.0,187.05
1790410393.913,6,57339.0,0.0,187.82
1790410393.913,7,57319.0,0.0,185.12
1790410394.913,0,59951.0,0.0,189.41
1790410394.913,1,57297.0,0.0,188.29
1790410394.913,2,57189.0,0.0,191.91
1790410394.913,3,57517.0,0.0,183.99
1790410394.913,4,58145.0,0.0,188.6
1790410394.913,5,57499.0,0.0,187.12
1790410394.913,6,57339.0,0.0,187.66
1790410394.913,7,57319.0,0.0,185.26
1790410395.914,0,59951.0,0.0,189.41
1790410395.914,1,57297.0,0.0,188.24
1790410395.914,2,57189.0,0.0,191.92
1790410395.914,3,57517.0,0.0,183.99
1790410395.914,4,58145.0,0.0,188.56
1790410395.914,5,57499.0,0.0,186.98
1790410395.914,6,57339.0,0.0,187.49
1790410395.914,7,57319.0,0.0,185.13
1790410396.914,0,59951.0,0.0,189.32
1790410396.914,1,57297.0,0.0,188.29
1790410396.914,2,57189.0,0.0,191.97
1790410396.914,3,57517.0,0.0,183.96
1790410396.914,4,58145.0,0.0,188.63
1790410396.914,5,57499.0,0.0,186.99
1790410396.914,6,57339.0,0.0,187.51
1790410396.914,7,57319.0,0.0,185.05
1790410397.915,0,59951.0,0.0,189.28
1790410397.915,1,57297.0,0.0,188.22
1790410397.915,2,57189.0,0.0,191.86
1790410397.915,3,57517.0,0.0,183.96
1790410397.915,4,58145.0,0.0,188.56
1790410397.915,5,57499.0,0.0,187.02
1790410397.915,6,57339.0,0.0,187.56
1790410397.915,7,57319.0,0.0,185.06
1790410398.915,0,59951.0,0.0,189.34
1790410398.915,1,57297.0,0.0,188.39
1790410398.915,2,57189.0,0.0,192.0
1790410398.915,3,57517.0,0.0,184.04
1790410398.915,4,58145.0,0.0,188.66
1790410398.915,5,57499.0,0.0,187.11
1790410398.915,6,57339.0,0.0,187.6
1790410398.915,7,57319.0,0.0,185.04
1790410399.915,0,59951.0,0.0,189.2
1790410399.915,1,57297.0,0.0,188.17
1790410399.915,2,57189.0,0.0,191.84
1790410399.915,3,57517.0,0.0,183.92
1790410399.915,4,58145.0,0.0,188.49
1790410399.916,5,57499.0,0.0,187.17
1790410399.916,6,57339.0,0.0,187.35
1790410399.916,7,57319.0,0.0,185.15
1790410400.916,0,59951.0,0.0,189.19
1790410400.916,1,57297.0,0.0,188.2
1790410400.916,2,57189.0,0.0,191.72
1790410400.916,3,57517.0,0.0,183.95
1790410400.916,4,58145.0,0.0,188.44
1790410400.916,5,57499.0,0.0,187.05
1790410400.916,6,57339.0,0.0,187.4
1790410400.916,7,57319.0,0.0,185.07
1790410401.916,0,59951.0,0.0,189.15
1790410401.916,1,57297.0,0.0,188.16
1790410401.916,2,57189.0,0.0,191.76
1790410401.916,3,57517.0,0.0,183.99
1790410401.916,4,58145.0,0.0,188.4
1790410401.916,5,57499.0,0.0,186.96
1790410401.916,6,57339.0,0.0,187.3
1790410401.916,7,57319.0,0.0,185.06
1790410402.916,0,59951.0,0.0,189.13
1790410402.916,1,57297.0,0.0,188.12
1790410402.916,2,57189.0,0.0,191.68
1790410402.916,3,57517.0,0.0,184.0
1790410402.916,4,58145.0,0.0,188.39
1790410402.916,5,57499.0,0.0,187.0
1790410402.916,6,57339.0,0.0,187.27
1790410402.916,7,57319.0,0.0,185.03
1790410403.917,0,59951.0,0.0,189.14
1790410403.917,1,57297.0,0.0,188.32
1790410403.917,2,57189.0,0.0,191.76
1790410403.917,3,57517.0,0.0,184.04
1790410403.917,4,58145.0,0.0,188.47
1790410403.917,5,57499.0,0.0,186.97
1790410403.917,6,57339.0,0.0,187.44
1790410403.917,7,57319.0,0.0,185.01
1790410404.917,0,59951.0,0.0,189.06
1790410404.921,1,57297.0,0.0,188.19
1790410404.921,2,57189.0,0.0,191.64
1790410404.921,3,57517.0,0.0,183.92
1790410404.921,4,58145.0,0.0,188.41
1790410404.921,5,57499.0,0.0,187.1
1790410404.921,6,57339.0,0.0,187.28
1790410404.921,7,57319.0,0.0,185.11
1790410405.921,0,59951.0,0.0,189.12
1790410405.926,1,57297.0,0.0,188.26
1790410405.926,2,57189.0,0.0,191.7
1790410405.926,3,57517.0,0.0,183.96
1790410405.926,4,58145.0,0.0,188.38
1790410405.926,5,57499.0,0.0,187.04
1790410405.926,6,57339.0,0.0,187.32
1790410405.926,7,57319.0,0.0,185.01
1790410406.926,0,59951.0,0.0,189.09
1790410406.926,1,57297.0,0.0,188.21
1790410406.926,2,57189.0,0.0,191.67
1790410406.926,3,57517.0,0.0,184.01
1790410406.926,4,58145.0,0.0,188.35
1790410406.926,5,57499.0,0.0,187.05
1790410406.926,6,57339.0,0.0,187.3
1790410406.926,7,57319.0,0.0,185.08
1790410407.926,0,59951.0,0.0,189.01
1790410407.926,1,57297.0,0.0,188.12
1790410407.926,2,57189.0,0.0,191.57
1790410407.926,3,57517.0,0.0,183.88
1790410407.926,4,58145.0,0.0,188.27
1790410407.926,5,57499.0,0.0,186.94
1790410407.926,6,57339.0,0.0,187.27
1790410407.926,7,57319.0,0.0,185.04
1790410408.927,0,59951.0,0.0,189.01
1790410408.927,1,57297.0,0.0,188.26
1790410408.927,2,57189.0,0.0,191.7
1790410408.927,3,57517.0,0.0,183.96
1790410408.927,4,58145.0,0.0,188.36
1790410408.927,5,57499.0,0.0,186.99
1790410408.927,6,57339.0,0.0,187.32
1790410408.927,7,57319.0,0.0,185.03
1790410409.927,0,59951.0,0.0,188.87
1790410409.927,1,57297.0,0.0,188.06
1790410409.927,2,57189.0,0.0,191.54
1790410409.927,3,57517.0,0.0,183.9
1790410409.927,4,58145.0,0.0,188.19
1790410409.927,5,57499.0,0.0,187.01
1790410409.927,6,57339.0,0.0,187.13
1790410409.927,7,57319.0,0.0,185.14
1790410410.928,0,59951.0,0.0,188.88
1790410410.928,1,57297.0,0.0,188.12
1790410410.928,2,57189.0,0.0,191.54
1790410410.928,3,57517.0,0.0,183.82
1790410410.928,4,58145.0,0.0,188.2
1790410410.928,5,57499.0,0.0,186.93
1790410410.928,6,57339.0,0.0,187.2
1790410410.928,7,57319.0,0.0,185.0
1790410411.928,0,59951.0,0.0,188.88
1790410411.928,1,57297.0,0.0,188.17
1790410411.928,2,57189.0,0.0,191.46
1790410411.928,3,57517.0,0.0,183.79
1790410411.928,4,58145.0,0.0,188.22
1790410411.928,5,57499.0,0.0,186.88
1790410411.928,6,57339.0,0.0,187.09
1790410411.928,7,57319.0,0.0,185.01
1790410412.928,0,59951.0,0.0,188.84
1790410412.928,1,57297.0,0.0,188.1
1790410412.928,2,57189.0,0.0,191.43
1790410412.929,3,57517.0,0.0,183.88
1790410412.929,4,58145.0,0.0,188.15
1790410412.929,5,57499.0,0.0,186.84
1790410412.929,6,57339.0,0.0,187.08
1790410412.929,7,57319.0,0.0,184.97
1790410413.929,0,59951.0,0.0,189.0
1790410413.929,1,57297.0,0.0,188.22
1790410413.929,2,57189.0,0.0,191.64
1790410413.929,3,57517.0,0.0,183.93
1790410413.929,4,58145.0,0.0,188.26
1790410413.929,5,57499.0,0.0,186.92
1790410413.929,6,57339.0,0.0,187.13
1790410413.929,7,57319.0,0.0,184.91
1790410414.929,0,59951.0,0.0,188.88
1790410414.929,1,57297.0,0.0,188.11
1790410414.929,2,57189.0,0.0,191.45
1790410414.929,3,57517.0,0.0,183.81
1790410414.929,4,58145.0,0.0,188.12
1790410414.929,5,57499.0,0.0,186.96
1790410414.929,6,57339.0,0.0,186.93
1790410414.929,7,57319.0,0.0,185.07
1790410415.93,0,59951.0,0.0,188.77
1790410415.93,1,57297.0,0.0,188.04
1790410415.93,2,57189.0,0.0,191.41
1790410415.93,3,57517.0,0.0,183.78
1790410415.93,4,58145.0,0.0,188.05
1790410415.93,5,57499.0,0.0,186.86
1790410415.93,6,57339.0,0.0,186.93
1790410415.93,7,57319.0,0.0,184.93
1790410416.93,0,59951.0,0.0,188.76
1790410416.93,1,57297.0,0.0,188.09
1790410416.93,2,57189.0,0.0,191.38
1790410416.93,3,57517.0,0.0,183.83
1790410416.93,4,58145.0,0.0,188.07
1790410416.932,5,57499.0,0.0,186.89
1790410416.932,6,57339.0,0.0,187.03
1790410416.932,7,57319.0,0.0,184.96
1790410417.932,0,59951.0,0.0,188.72
1790410417.932,1,57297.0,0.0,187.99
1790410417.932,2,57189.0,0.0,191.37
1790410417.932,3,57517.0,0.0,183.86
1790410417.932,4,58145.0,0.0,188.0
1790410417.932,5,57499.0,0.0,186.87
1790410417.932,6,57339.0,0.0,186.89
1790410417.932,7,57319.0,0.0,184.93
1790410418.933,0,59951.0,0.0,188.9
1790410418.933,1,57297.0,0.0,188.12
1790410418.933,2,57189.0,0.0,191.46
1790410418.933,3,57517.0,0.0,183.99
1790410418.933,4,58145.0,0.0,188.12
1790410418.933,5,57499.0,0.0,186.82
1790410418.933,6,57339.0,0.0,186.93
1790410418.933,7,57319.0,0.0,184.88
1790410419.933,0,59951.0,0.0,188.74
1790410419.933,1,57297.0,0.0,188.03
1790410419.933,2,57189.0,0.0,191.29
1790410419.933,3,57517.0,0.0,183.89
1790410419.933,4,58145.0,0.0,187.92
1790410419.933,5,57499.0,0.0,186.98
1790410419.933,6,57339.0,0.0,186.9
1790410419.933,7,57319.0,0.0,185.02
1790410420.933,0,59951.0,0.0,188.65
1790410420.933,1,57297.0,0.0,188.02
1790410420.933,2,57189.0,0.0,191.26
1790410420.934,3,57517.0,0.0,183.82
1790410420.934,4,58145.0,0.0,187.95
1790410420.934,5,57499.0,0.0,186.91
1790410420.934,6,57339.0,0.0,186.79
1790410420.934,7,57319.0,0.0,184.91
1790410421.934,0,59951.0,0.0,188.59
1790410421.934,1,57297.0,0.0,188.01
1790410421.934,2,57189.0,0.0,191.26
1790410421.934,3,57517.0,0.0,183.85
1790410421.934,4,58145.0,0.0,187.92
1790410421.934,5,57499.0,0.0,186.84
1790410421.934,6,57339.0,0.0,186.79
1790410421.934,7,57319.0,0.0,184.89
1790410422.934,0,59951.0,0.0,188.63
1790410422.934,1,57297.0,0.0,188.01
1790410422.934,2,57189.0,0.0,191.21
1790410422.934,3,57517.0,0.0,183.85
1790410422.934,4,58145.0,0.0,188.02
1790410422.934,5,57499.0,0.0,186.88
1790410422.934,6,57339.0,0.0,186.78
1790410422.934,7,57319.0,0.0,184.88
1790410423.934,0,59951.0,0.0,188.73
1790410423.934,1,57297.0,0.0,188.12
1790410423.934,2,57189.0,0.0,191.3
1790410423.934,3,57517.0,0.0,183.99
1790410423.934,4,58145.0,0.0,188.06
1790410423.934,5,57499.0,0.0,186.86
1790410423.934,6,57339.0,0.0,186.85
1790410423.934,7,57319.0,0.0,184.79
1790410424.935,0,59951.0,0.0,188.57
1790410424.935,1,57297.0,0.0,188.0
1790410424.935,2,57189.0,0.0,191.17
1790410424.935,3,57517.0,0.0,183.8
1790410424.935,4,58145.0,0.0,187.95
1790410424.935,5,57499.0,0.0,186.94
1790410424.935,6,57339.0,0.0,186.71
1790410424.935,7,57319.0,0.0,184.95
1790410425.935,0,59951.0,0.0,188.63
1790410425.936,1,57297.0,0.0,188.1
1790410425.936,2,57189.0,0.0,191.23
1790410425.936,3,57517.0,0.0,183.9
1790410425.936,4,58145.0,0.0,188.06
1790410425.936,5,57499.0,0.0,186.86
1790410425.936,6,57339.0,0.0,186.87
1790410425.936,7,57319.0,0.0,184.84
1790410426.937,0,59951.0,0.0,188.57
1790410426.937,1,57297.0,0.0,188.04
1790410426.937,2,57189.0,0.0,191.23
1790410426.937,3,57517.0,0.0,183.82
1790410426.937,4,58145.0,0.0,187.99
1790410426.937,5,57499.0,0.0,186.91
1790410426.937,6,57339.0,0.0,186.71
1790410426.937,7,57319.0,0.0,184.9
1790410427.937,0,59951.0,0.0,188.54
1790410427.937,1,57297.0,0.0,188.01
1790410427.937,2,57189.0,0.0,191.16
1790410427.937,3,57517.0,0.0,183.84
1790410427.937,4,58145.0,0.0,187.86
1790410427.937,5,57499.0,0.0,186.8
1790410427.937,6,57339.0,0.0,186.72
1790410427.937,7,57319.0,0.0,184.88
1790410428.938,0,59951.0,0.0,188.61
1790410428.938,1,57297.0,0.0,188.05
1790410428.938,2,57189.0,0.0,191.2
1790410428.938,3,57517.0,0.0,183.87
1790410428.938,4,58145.0,0.0,187.95
1790410428.938,5,57499.0,0.0,186.76
1790410428.938,6,57339.0,0.0,186.8
1790410428.938,7,57319.0,0.0,184.85
1790410429.938,0,59951.0,0.0,188.4
1790410429.938,1,57297.0,0.0,188.01
1790410429.938,2,57189.0,0.0,191.14
1790410429.938,3,57517.0,0.0,183.73
1790410429.938,4,58145.0,0.0,187.87
1790410429.938,5,57499.0,0.0,186.95
1790410429.938,6,57339.0,0.0,186.6
1790410429.938,7,57319.0,0.0,184.89
1790410430.938,0,59951.0,0.0,188.4
1790410430.939,1,57297.0,0.0,187.96
1790410430.939,2,57189.0,0.0,191.13
1790410430.939,3,57517.0,0.0,183.72
1790410430.939,4,58145.0,0.0,187.81
1790410430.939,5,57499.0,0.0,186.96
1790410430.939,6,57339.0,0.0,186.67
1790410430.939,7,57319.0,0.0,184.82
1790410431.939,0,59951.0,0.0,188.45
1790410431.939,1,57297.0,0.0,187.98
1790410431.939,2,57189.0,0.0,191.07
1790410431.939,3,57517.0,0.0,183.72
1790410431.939,4,58145.0,0.0,187.79
1790410431.939,5,57499.0,0.0,186.85
1790410431.939,6,57339.0,0.0,186.56
1790410431.939,7,57319.0,0.0,184.8
1790410432.939,0,59951.0,0.0,188.46
1790410432.939,1,57297.0,0.0,187.98
1790410432.939,2,57189.0,0.0,191.08
1790410432.939,3,57517.0,0.0,183.67
1790410432.939,4,58145.0,0.0,187.74
1790410432.939,5,57499.0,0.0,186.73
1790410432.939,6,57339.0,0.0,186.59
1790410432.94,7,57319.0,0.0,184.77
1790410433.94,0,59951.0,0.0,188.6
1790410433.94,1,57297.0,0.0,188.02
1790410433.94,2,57189.0,0.0,191.19
1790410433.94,3,57517.0,0.0,183.86
1790410433.94,4,58145.0,0.0,187.89
1790410433.94,5,57499.0,0.0,186.81
1790410433.94,6,57339.0,0.0,186.73
1790410433.94,7,57319.0,0.0,184.81
1790410434.94,0,59951.0,0.0,188.39
1790410434.94,1,57297.0,0.0,187.93
1790410434.941,2,57189.0,0.0,191.0
1790410434.941,3,57517.0,0.0,183.75
1790410434.941,4,58145.0,0.0,187.72
1790410434.941,5,57499.0,0.0,186.93
1790410434.941,6,57339.0,0.0,186.52
1790410434.941,7,57319.0,0.0,184.84
1790410435.941,0,59951.0,0.0,188.42
1790410435.941,1,57297.0,0.0,187.87
1790410435.941,2,57189.0,0.0,191.0
1790410435.941,3,57517.0,0.0,183.82
1790410435.941,4,58145.0,0.0,187.74
1790410435.941,5,57499.0,0.0,186.78
1790410435.941,6,57339.0,0.0,186.55
1790410435.941,7,57319.0,0.0,184.75
1790410436.941,0,59951.0,0.0,188.32
1790410436.941,1,57297.0,0.0,187.89
1790410436.941,2,57189.0,0.0,191.01
1790410436.941,3,57517.0,0.0,183.8
1790410436.941,4,58145.0,0.0,187.66
1790410436.941,5,57499.0,0.0,186.65
1790410436.941,6,57339.0,0.0,186.51
1790410436.941,7,57319.0,0.0,184.75
1790410437.942,0,59951.0,0.0,188.35
1790410437.942,1,57297.0,0.0,187.93
1790410437.942,2,57189.0,0.0,190.99
1790410437.942,3,57517.0,0.0,183.7
1790410437.942,4,58145.0,0.0,187.7
1790410437.942,5,57499.0,0.0,186.81
1790410437.942,6,57339.0,0.0,186.46
1790410437.942,7,57319.0,0.0,184.77
1790410438.942,0,59951.0,0.0,188.43
1790410438.942,1,57297.0,0.0,188.01
1790410438.942,2,57189.0,0.0,191.08
1790410438.942,3,57517.0,0.0,183.84
1790410438.942,4,58145.0,0.0,187.79
1790410438.942,5,57499.0,0.0,186.67
1790410438.942,6,57339.0,0.0,186.62
1790410438.942,7,57319.0,0.0,184.75
1790410439.943,0,59951.0,0.0,188.32
1790410439.943,1,57297.0,0.0,187.85
1790410439.943,2,57189.0,0.0,190.93
1790410439.943,3,57517.0,0.0,183.76
1790410439.943,4,58145.0,0.0,187.59
1790410439.943,5,57499.0,0.0,186.84
1790410439.943,6,57339.0,0.0,186.4
1790410439.943,7,57319.0,0.0,184.88
1790410440.943,0,59951.0,0.0,188.28
1790410440.943,1,57297.0,0.0,187.89
1790410440.943,2,57189.0,0.0,190.9
1790410440.943,3,57517.0,0.0,183.76
1790410440.943,4,58145.0,0.0,187.65
1790410440.943,5,57499.0,0.0,186.7
1790410440.943,6,57339.0,0.0,186.38
1790410440.943,7,57319.0,0.0,184.72
1790410441.943,0,59951.0,0.0,188.36
1790410441.944,1,57297.0,0.0,187.84
1790410441.944,2,57189.0,0.0,190.9
1790410441.944,3,57517.0,0.0,183.79
1790410441.944,4,58145.0,0.0,187.61
1790410441.944,5,57499.0,0.0,186.76
1790410441.944,6,57339.0,0.0,186.37
1790410441.944,7,57319.0,0.0,184.69
1790410442.944,0,59951.0,0.0,188.33
1790410442.944,1,57297.0,0.0,187.83
1790410442.944,2,57189.0,0.0,190.87
1790410442.944,3,57517.0,0.0,183.76
1790410442.944,4,58145.0,0.0,187.64
1790410442.944,5,57499.0,0.0,186.73
1790410442.944,6,57339.0,0.0,186.36
1790410442.944,7,57319.0,0.0,184.63
1790410443.945,0,59951.0,0.0,188.41
1790410443.945,1,57297.0,0.0,187.98
1790410443.945,2,57189.0,0.0,191.0
1790410443.945,3,57517.0,0.0,183.91
1790410443.945,4,58145.0,0.0,187.76
1790410443.945,5,57499.0,0.0,186.76
1790410443.945,6,57339.0,0.0,186.49
1790410443.945,7,57319.0,0.0,184.67
1790410444.945,0,59951.0,0.0,188.31
1790410444.949,1,57297.0,0.0,187.92
1790410444.949,2,57189.0,0.0,190.89
1790410444.949,3,57517.0,0.0,183.78
1790410444.949,4,58145.0,0.0,187.61
1790410444.95,5,57499.0,0.0,186.86
1790410444.95,6,57339.0,0.0,186.38
1790410444.95,7,57319.0,0.0,184.77
1790410445.95,0,59951.0,0.0,188.39
1790410445.953,1,57297.0,0.0,187.92
1790410445.953,2,57189.0,0.0,191.01
1790410445.953,3,57517.0,0.0,183.78
1790410445.954,4,58145.0,0.0,187.68
1790410445.954,5,57499.0,0.0,186.79
1790410445.954,6,57339.0,0.0,186.48
1790410445.954,7,57319.0,0.0,184.68
1790410446.954,0,59951.0,0.0,188.29
1790410446.954,1,57297.0,0.0,187.93
1790410446.954,2,57189.0,0.0,190.97
1790410446.954,3,57517.0,0.0,183.87
1790410446.954,4,58145.0,0.0,187.63
1790410446.954,5,57499.0,0.0,186.8
1790410446.954,6,57339.0,0.0,186.56
1790410446.954,7,57319.0,0.0,184.75
1790410447.954,0,59951.0,0.0,188.23
1790410447.954,1,57297.0,0.0,187.82
1790410447.954,2,57189.0,0.0,190.83
1790410447.954,3,57517.0,0.0,183.69
1790410447.954,4,58145.0,0.0,187.48
1790410447.954,5,57499.0,0.0,186.62
1790410447.954,6,57339.0,0.0,186.29
1790410447.954,7,57319.0,0.0,184.67
1790410448.954,0,59951.0,0.0,188.33
1790410448.954,1,57297.0,0.0,187.97
1790410448.955,2,57189.0,0.0,190.94
1790410448.955,3,57517.0,0.0,183.83
1790410448.955,4,58145.0,0.0,187.6
1790410448.955,5,57499.0,0.0,186.67
1790410448.955,6,57339.0,0.0,186.47
1790410448.955,7,57319.0,0.0,184.74
1790410449.955,0,59951.0,0.0,188.21
1790410449.955,1,57297.0,0.0,187.8
1790410449.955,2,57189.0,0.0,190.79
1790410449.955,3,57517.0,0.0,183.69
1790410449.955,4,58145.0,0.0,187.52
1790410449.955,5,57499.0,0.0,186.9
1790410449.955,6,57339.0,0.0,186.3
1790410449.955,7,57319.0,0.0,184.81
1790410450.955,0,59951.0,0.0,188.15
1790410450.955,1,57297.0,0.0,187.78
1790410450.955,2,57189.0,0.0,190.75
1790410450.955,3,57517.0,0.0,183.76
1790410450.955,4,58145.0,0.0,187.46
1790410450.955,5,57499.0,0.0,186.75
1790410450.955,6,57339.0,0.0,186.27
1790410450.955,7,57319.0,0.0,184.68
1790410451.955,0,59951.0,0.0,188.15
1790410451.956,1,57297.0,0.0,187.78
1790410451.956,2,57189.0,0.0,190.74
1790410451.956,3,57517.0,0.0,183.68
1790410451.956,4,58145.0,0.0,187.48
1790410451.956,5,57499.0,0.0,186.75
1790410451.956,6,57339.0,0.0,186.35
1790410451.956,7,57319.0,0.0,184.7
1790410452.956,0,59951.0,0.0,188.1
1790410452.956,1,57297.0,0.0,187.83
1790410452.956,2,57189.0,0.0,190.83
1790410452.956,3,57517.0,0.0,183.7
1790410452.956,4,58145.0,0.0,187.52
1790410452.956,5,57499.0,0.0,186.77
1790410452.956,6,57339.0,0.0,186.24
1790410452.956,7,57319.0,0.0,184.75
1790410453.957,0,59951.0,0.0,188.23
1790410453.957,1,57297.0,0.0,187.88
1790410453.957,2,57189.0,0.0,190.9
1790410453.957,3,57517.0,0.0,183.7
1790410453.957,4,58145.0,0.0,187.57
1790410453.957,5,57499.0,0.0,186.88
1790410453.957,6,57339.0,0.0,186.38
1790410453.957,7,57319.0,0.0,184.69
1790410454.957,0,59951.0,0.0,188.07
1790410454.957,1,57297.0,0.0,187.77
1790410454.957,2,57189.0,0.0,190.74
1790410454.957,3,57517.0,0.0,183.64
1790410454.957,4,58145.0,0.0,187.42
1790410454.957,5,57499.0,0.0,186.94
1790410454.957,6,57339.0,0.0,186.17
1790410454.957,7,57319.0,0.0,184.83
1790410455.957,0,59951.0,0.0,188.04
1790410455.958,1,57297.0,0.0,187.79
1790410455.958,2,57189.0,0.0,190.72
1790410455.958,3,57517.0,0.0,183.63
1790410455.958,4,58145.0,0.0,187.49
1790410455.958,5,57499.0,0.0,186.82
1790410455.958,6,57339.0,0.0,186.26
1790410455.958,7,57319.0,0.0,184.65
1790410456.958,0,59951.0,0.0,188.04
1790410456.958,1,57297.0,0.0,187.83
1790410456.958,2,57189.0,0.0,190.73
1790410456.958,3,57517.0,0.0,183.63
1790410456.958,4,58145.0,0.0,187.48
1790410456.958,5,57499.0,0.0,186.72
1790410456.958,6,57339.0,0.0,186.16
1790410456.958,7,57319.0,0.0,184.65
1790410457.958,0,59951.0,0.0,187.96
1790410457.958,1,57297.0,0.0,187.83
1790410457.958,2,57189.0,0.0,190.75
1790410457.958,3,57517.0,0.0,183.57
1790410457.958,4,58145.0,0.0,187.44
1790410457.958,5,57499.0,0.0,186.69
1790410457.959,6,57339.0,0.0,186.17
1790410457.959,7,57319.0,0.0,184.73
1790410458.959,0,59951.0,0.0,188.08
1790410458.959,1,57297.0,0.0,187.92
1790410458.959,2,57189.0,0.0,190.84
1790410458.959,3,57517.0,0.0,183.71
1790410458.959,4,58145.0,0.0,187.56
1790410458.959,5,57499.0,0.0,186.68
1790410458.959,6,57339.0,0.0,186.29
1790410458.959,7,57319.0,0.0,184.75
1790410459.959,0,59951.0,0.0,188.03
1790410459.959,1,57297.0,0.0,187.69
1790410459.959,2,57189.0,0.0,190.65
1790410459.959,3,57517.0,0.0,183.58
1790410459.959,4,58145.0,0.0,187.36
1790410459.959,5,57499.0,0.0,186.82
1790410459.959,6,57339.0,0.0,186.14
1790410459.959,7,57319.0,0.0,184.86
1790410460.96,0,59951.0,0.0,187.99
1790410461.125,1,57297.0,0.0,187.73
1790410461.125,2,57189.0,0.0,190.63
1790410461.125,3,57517.0,0.0,183.63
1790410461.125,4,58145.0,0.0,187.4
1790410461.125,5,57499.0,0.0,186.66
1790410461.125,6,57339.0,0.0,186.04
1790410461.125,7,57319.0,0.0,184.79
1790410462.125,0,59951.0,0.0,187.98
1790410462.194,1,57297.0,0.0,187.74
1790410462.194,2,57189.0,0.0,190.68
1790410462.194,3,57517.0,0.0,183.6
1790410462.194,4,58145.0,0.0,187.37
1790410462.194,5,57499.0,0.0,186.74
1790410462.194,6,57339.0,0.0,186.08
1790410462.194,7,57319.0,0.0,184.71
1790410463.194,0,59951.0,0.0,188.0
1790410463.373,1,57297.0,0.0,187.7
1790410463.373,2,57189.0,0.0,190.64
1790410463.373,3,57517.0,0.0,183.68
1790410463.373,4,58145.0,0.0,187.33
1790410463.373,5,57499.0,0.0,186.67
1790410463.373,6,57339.0,0.0,186.07
1790410463.373,7,57319.0,0.0,184.74
1790410464.374,0,59951.0,0.0,188.12
1790410464.374,1,57297.0,0.0,187.86
1790410464.374,2,57189.0,0.0,190.71
1790410464.374,3,57517.0,0.0,183.77
1790410464.374,4,58145.0,0.0,187.49
1790410464.374,5,57499.0,0.0,186.69
1790410464.374,6,57339.0,0.0,186.11
1790410464.374,7,57319.0,0.0,184.88
1790410465.374,0,59951.0,0.0,188.03
1790410465.374,1,57297.0,0.0,187.74
1790410465.374,2,57189.0,0.0,190.69
1790410465.374,3,57517.0,0.0,183.68
1790410465.374,4,58145.0,0.0,187.45
1790410465.374,5,57499.0,0.0,186.81
1790410465.375,6,57339.0,0.0,186.1
1790410465.375,7,57319.0,0.0,184.67
1790410466.375,0,59951.0,0.0,188.07
1790410466.38,1,57297.0,0.0,187.82
1790410466.38,2,57189.0,0.0,190.75
1790410466.38,3,57517.0,0.0,183.77
1790410466.38,4,58145.0,0.0,187.39
1790410466.38,5,57499.0,0.0,186.74
1790410466.38,6,57339.0,0.0,186.06
1790410466.38,7,57319.0,0.0,184.7
1790410467.381,0,59951.0,0.0,187.95
1790410467.381,1,57297.0,0.0,187.75
1790410467.381,2,57189.0,0.0,190.67
1790410467.381,3,57517.0,0.0,183.64
1790410467.381,4,58145.0,0.0,187.38
1790410467.381,5,57499.0,0.0,186.74
1790410467.381,6,57339.0,0.0,185.99
1790410467.381,7,57319.0,0.0,184.74
1790410468.381,0,59951.0,0.0,187.93
1790410468.381,1,57297.0,0.0,187.66
1790410468.381,2,57189.0,0.0,190.56
1790410468.381,3,57517.0,0.0,183.57
1790410468.381,4,58145.0,0.0,187.37
1790410468.381,5,57499.0,0.0,186.7
1790410468.381,6,57339.0,0.0,186.01
1790410468.381,7,57319.0,0.0,184.65
1790410469.381,0,59951.0,0.0,188.05
1790410469.381,1,57297.0,0.0,187.73
1790410469.381,2,57189.0,0.0,190.7
1790410469.381,3,57517.0,0.0,183.76
1790410469.381,4,58145.0,0.0,187.42
1790410469.381,5,57499.0,0.0,186.67
1790410469.381,6,57339.0,0.0,186.04
1790410469.381,7,57319.0,0.0,184.86
1790410470.382,0,59951.0,0.0,187.86
1790410470.382,1,57297.0,0.0,187.55
1790410470.382,2,57189.0,0.0,190.54
1790410470.382,3,57517.0,0.0,183.65
1790410470.382,4,58145.0,0.0,187.34
