unix_seconds,gpu_index,memory_used_mib,utilization_percent,power_watts
1790417690.515,4,58145.0,0.0,186.43
1790417690.515,5,57499.0,0.0,186.52
1790417690.515,6,57339.0,0.0,185.28
1790417690.515,7,57319.0,0.0,184.42
1790417691.515,0,59951.0,0.0,186.89
1790417691.515,1,57297.0,0.0,187.42
1790417691.515,2,57189.0,0.0,189.8
1790417691.515,3,57517.0,0.0,183.4
1790417691.515,4,58145.0,0.0,186.5
1790417691.515,5,57499.0,0.0,186.42
1790417691.515,6,57339.0,0.0,185.34
1790417691.515,7,57319.0,0.0,184.42
1790417692.515,0,59951.0,0.0,186.96
1790417692.515,1,57297.0,0.0,187.42
1790417692.515,2,57189.0,0.0,189.86
1790417692.515,3,57517.0,0.0,183.4
1790417692.515,4,58145.0,0.0,186.41
1790417692.515,5,57499.0,0.0,186.42
1790417692.515,6,57339.0,0.0,185.21
1790417692.515,7,57319.0,0.0,184.43
1790417693.516,0,59951.0,0.0,186.86
1790417693.516,1,57297.0,0.0,187.41
1790417693.516,2,57189.0,0.0,189.8
1790417693.516,3,57517.0,0.0,183.31
1790417693.516,4,58145.0,0.0,186.5
1790417693.516,5,57499.0,0.0,186.46
1790417693.516,6,57339.0,0.0,185.28
1790417693.516,7,57319.0,0.0,184.45
1790417694.516,0,59951.0,0.0,187.04
1790417694.516,1,57297.0,0.0,187.52
1790417694.516,2,57189.0,0.0,189.91
1790417694.516,3,57517.0,0.0,183.46
1790417694.516,4,58145.0,0.0,186.59
1790417694.516,5,57499.0,0.0,186.5
1790417694.516,6,57339.0,0.0,185.35
1790417694.516,7,57319.0,0.0,184.59
1790417695.516,0,59951.0,0.0,186.91
1790417695.516,1,57297.0,0.0,187.46
1790417695.516,2,57189.0,0.0,189.8
1790417695.517,3,57517.0,0.0,183.34
1790417695.517,4,58145.0,0.0,186.54
1790417695.517,5,57499.0,0.0,186.49
1790417695.517,6,57339.0,0.0,185.3
1790417695.517,7,57319.0,0.0,184.44
1790417696.517,0,59951.0,0.0,186.91
1790417696.517,1,57297.0,0.0,187.45
1790417696.517,2,57189.0,0.0,189.83
1790417696.517,3,57517.0,0.0,183.3
1790417696.517,4,58145.0,0.0,186.49
1790417696.517,5,57499.0,0.0,186.53
1790417696.517,6,57339.0,0.0,185.21
1790417696.517,7,57319.0,0.0,184.46
1790417697.517,0,59951.0,0.0,186.86
1790417697.517,1,57297.0,0.0,187.4
1790417697.517,2,57189.0,0.0,189.79
1790417697.517,3,57517.0,0.0,183.31
1790417697.517,4,58145.0,0.0,186.54
1790417697.517,5,57499.0,0.0,186.52
1790417697.517,6,57339.0,0.0,185.31
1790417697.517,7,57319.0,0.0,184.44
1790417698.517,0,59951.0,0.0,186.85
1790417698.517,1,57297.0,0.0,187.43
1790417698.517,2,57189.0,0.0,189.84
1790417698.517,3,57517.0,0.0,183.24
1790417698.517,4,58145.0,0.0,186.46
1790417698.517,5,57499.0,0.0,186.4
1790417698.517,6,57339.0,0.0,185.17
1790417698.517,7,57319.0,0.0,184.42
1790417699.518,0,59951.0,0.0,187.06
1790417699.518,1,57297.0,0.0,187.53
1790417699.518,2,57189.0,0.0,189.89
1790417699.518,3,57517.0,0.0,183.5
1790417699.518,4,58145.0,0.0,186.65
1790417699.518,5,57499.0,0.0,186.42
1790417699.518,6,57339.0,0.0,185.38
1790417699.518,7,57319.0,0.0,184.55
1790417700.518,0,59951.0,0.0,186.87
1790417700.518,1,57297.0,0.0,187.47
1790417700.518,2,57189.0,0.0,189.77
1790417700.518,3,57517.0,0.0,183.29
1790417700.518,4,58145.0,0.0,186.5
1790417700.518,5,57499.0,0.0,186.56
1790417700.518,6,57339.0,0.0,185.2
1790417700.518,7,57319.0,0.0,184.47
1790417701.518,0,59951.0,0.0,186.93
1790417701.519,1,57297.0,0.0,187.44
1790417701.519,2,57189.0,0.0,189.81
1790417701.519,3,57517.0,0.0,183.35
1790417701.519,4,58145.0,0.0,186.58
1790417701.519,5,57499.0,0.0,186.49
1790417701.519,6,57339.0,0.0,185.32
1790417701.519,7,57319.0,0.0,184.47
1790417702.519,0,59951.0,0.0,186.91
1790417702.519,1,57297.0,0.0,187.4
1790417702.519,2,57189.0,0.0,189.77
1790417702.519,3,57517.0,0.0,183.29
1790417702.519,4,58145.0,0.0,186.49
1790417702.519,5,57499.0,0.0,186.47
1790417702.519,6,57339.0,0.0,185.15
1790417702.519,7,57319.0,0.0,184.43
1790417703.519,0,59951.0,0.0,186.92
1790417703.519,1,57297.0,0.0,187.43
1790417703.519,2,57189.0,0.0,189.84
1790417703.519,3,57517.0,0.0,183.23
1790417703.52,4,58145.0,0.0,186.49
1790417703.52,5,57499.0,0.0,186.47
1790417703.52,6,57339.0,0.0,185.3
1790417703.52,7,57319.0,0.0,184.41
1790417704.52,0,59951.0,0.0,187.07
1790417704.52,1,57297.0,0.0,187.57
1790417704.52,2,57189.0,0.0,189.95
1790417704.52,3,57517.0,0.0,183.39
1790417704.52,4,58145.0,0.0,186.6
1790417704.52,5,57499.0,0.0,186.45
1790417704.52,6,57339.0,0.0,185.33
1790417704.52,7,57319.0,0.0,184.57
1790417705.521,0,59951.0,0.0,187.01
1790417705.525,1,57297.0,0.0,187.48
1790417705.525,2,57189.0,0.0,189.88
1790417705.525,3,57517.0,0.0,183.3
1790417705.525,4,58145.0,0.0,186.54
1790417705.526,5,57499.0,0.0,186.67
1790417705.526,6,57339.0,0.0,185.37
1790417705.526,7,57319.0,0.0,184.46
1790417706.526,0,59951.0,0.0,186.99
1790417706.526,1,57297.0,0.0,187.53
1790417706.526,2,57189.0,0.0,189.85
1790417706.526,3,57517.0,0.0,183.4
1790417706.526,4,58145.0,100.0,186.8
1790417706.526,5,57499.0,0.0,186.66
1790417706.526,6,57339.0,0.0,185.24
1790417706.526,7,57319.0,0.0,184.48
1790417707.527,0,59951.0,0.0,186.86
1790417707.527,1,57297.0,0.0,187.42
1790417707.527,2,57189.0,0.0,189.87
1790417707.527,3,57517.0,0.0,183.34
1790417707.527,4,58145.0,100.0,186.84
1790417707.527,5,57499.0,0.0,186.52
1790417707.527,6,57339.0,0.0,185.32
1790417707.527,7,57319.0,0.0,184.48
1790417708.527,0,59951.0,0.0,186.86
1790417708.527,1,57297.0,0.0,187.4
1790417708.527,2,57189.0,0.0,189.87
1790417708.527,3,57517.0,0.0,183.25
1790417708.527,4,58145.0,100.0,186.88
1790417708.527,5,57499.0,0.0,186.46
1790417708.527,6,57339.0,0.0,185.21
1790417708.527,7,57319.0,0.0,184.49
1790417709.528,0,59951.0,0.0,187.04
1790417709.528,1,57297.0,0.0,187.59
1790417709.528,2,57189.0,100.0,190.09
1790417709.528,3,57517.0,0.0,183.55
1790417709.528,4,58145.0,100.0,186.95
1790417709.528,5,57499.0,0.0,186.45
1790417709.528,6,57339.0,100.0,185.46
1790417709.528,7,57319.0,0.0,184.67
1790417710.528,0,59951.0,0.0,186.87
1790417710.528,1,57297.0,100.0,188.01
1790417710.528,2,57189.0,100.0,190.38
1790417710.528,3,57517.0,0.0,183.43
1790417710.528,4,58145.0,100.0,186.96
1790417710.528,5,57499.0,55.0,186.99
1790417710.528,6,57339.0,100.0,185.88
1790417710.528,7,57319.0,0.0,184.65
1790417711.528,0,59951.0,0.0,187.32
1790417711.528,1,57297.0,100.0,187.84
1790417711.528,2,57189.0,100.0,190.1
1790417711.528,3,57517.0,0.0,183.35
1790417711.528,4,58145.0,100.0,186.78
1790417711.529,5,57499.0,100.0,186.55
1790417711.529,6,57339.0,100.0,185.45
1790417711.529,7,57319.0,100.0,184.94
1790417712.529,0,59951.0,0.0,187.34
1790417712.529,1,57297.0,100.0,187.86
1790417712.529,2,57189.0,100.0,190.22
1790417712.529,3,57517.0,51.0,183.81
1790417712.529,4,58145.0,100.0,187.48
1790417712.529,5,57499.0,100.0,187.24
1790417712.529,6,57339.0,100.0,185.95
1790417712.529,7,57319.0,100.0,184.96
1790417713.529,0,59951.0,0.0,197.64
1790417713.529,1,57297.0,0.0,197.54
1790417713.529,2,57189.0,0.0,199.76
1790417713.529,3,57517.0,0.0,193.86
1790417713.529,4,58145.0,0.0,197.34
1790417713.53,5,57499.0,0.0,196.3
1790417713.53,6,57339.0,0.0,195.63
1790417713.53,7,57319.0,0.0,194.46
1790417714.53,0,59951.0,95.0,298.58
1790417714.53,1,57297.0,76.0,252.23
1790417714.53,2,57189.0,93.0,306.46
1790417714.53,3,57517.0,62.0,212.57
1790417714.53,4,58145.0,30.0,243.4
1790417714.53,5,57499.0,31.0,254.7
1790417714.53,6,57339.0,61.0,248.67
1790417714.53,7,57319.0,81.0,280.12
1790417715.53,0,59951.0,100.0,767.34
1790417715.53,1,57297.0,100.0,764.36
1790417715.53,2,57189.0,100.0,753.06
1790417715.53,3,57517.0,100.0,784.58
1790417715.53,4,58145.0,100.0,796.79
1790417715.53,5,57499.0,100.0,744.04
1790417715.53,6,57339.0,100.0,798.71
1790417715.53,7,57319.0,100.0,752.45
1790417716.531,0,59951.0,21.0,872.91
1790417716.531,1,57297.0,85.0,913.91
1790417716.531,2,57189.0,65.0,858.12
1790417716.531,3,57517.0,72.0,927.63
1790417716.531,4,58145.0,100.0,884.47
1790417716.531,5,57499.0,100.0,918.46
1790417716.531,6,57339.0,20.0,862.09
1790417716.531,7,57319.0,100.0,883.6
1790417717.531,0,59951.0,2.0,208.21
1790417717.531,1,57297.0,0.0,191.8
1790417717.531,2,57189.0,0.0,193.61
1790417717.531,3,57517.0,0.0,186.89
1790417717.531,4,58145.0,0.0,189.47
1790417717.531,5,57499.0,0.0,190.07
1790417717.531,6,57339.0,0.0,189.34
1790417717.531,7,57319.0,0.0,186.99
1790417718.532,0,59951.0,99.0,686.74
1790417718.532,1,57297.0,100.0,657.43
1790417718.532,2,57189.0,92.0,720.78
1790417718.532,3,57517.0,100.0,636.66
1790417718.532,4,58145.0,54.0,672.04
1790417718.532,5,57499.0,85.0,633.07
1790417718.532,6,57339.0,98.0,690.16
1790417718.532,7,57319.0,70.0,661.34
1790417719.532,0,59951.0,100.0,983.51
1790417719.532,1,57297.0,100.0,980.33
1790417719.532,2,57189.0,100.0,1000.58
1790417719.533,3,57517.0,100.0,999.91
1790417719.533,4,58145.0,100.0,986.27
1790417719.533,5,57499.0,100.0,980.03
1790417719.533,6,57339.0,100.0,974.71
1790417719.533,7,57319.0,100.0,982.8
1790417720.533,0,59951.0,0.0,278.13
1790417720.533,1,57297.0,0.0,311.4
1790417720.533,2,57189.0,0.0,256.56
1790417720.533,3,57517.0,0.0,310.04
1790417720.533,4,58145.0,0.0,303.19
1790417720.533,5,57499.0,0.0,317.78
1790417720.533,6,57339.0,0.0,275.79
1790417720.533,7,57319.0,0.0,276.17
1790417721.533,0,59951.0,85.0,604.48
1790417721.533,1,57297.0,95.0,594.01
1790417721.533,2,57189.0,95.0,606.11
1790417721.533,3,57517.0,95.0,563.96
1790417721.533,4,58145.0,95.0,592.02
1790417721.533,5,57499.0,94.0,544.42
1790417721.533,6,57339.0,95.0,604.97
1790417721.534,7,57319.0,95.0,585.82
1790417722.534,0,59951.0,100.0,928.29
1790417722.534,1,57297.0,100.0,900.59
1790417722.534,2,57189.0,100.0,885.5
1790417722.534,3,57517.0,100.0,903.04
1790417722.534,4,58145.0,100.0,910.33
1790417722.534,5,57499.0,100.0,939.55
1790417722.534,6,57339.0,100.0,937.96
1790417722.534,7,57319.0,100.0,908.53
1790417723.534,0,59951.0,0.0,435.57
1790417723.534,1,57297.0,0.0,456.11
1790417723.534,2,57189.0,0.0,469.31
1790417723.534,3,57517.0,0.0,472.36
1790417723.534,4,58145.0,0.0,451.4
1790417723.534,5,57499.0,0.0,467.56
1790417723.534,6,57339.0,0.0,421.21
1790417723.534,7,57319.0,0.0,442.61
1790417724.535,0,59951.0,95.0,530.16
1790417724.535,1,57297.0,94.0,490.44
1790417724.535,2,57189.0,95.0,497.88
1790417724.535,3,57517.0,95.0,480.92
1790417724.535,4,58145.0,95.0,442.91
1790417724.535,5,57499.0,95.0,433.71
1790417724.535,6,57339.0,95.0,477.27
1790417724.535,7,57319.0,95.0,502.31
1790417725.535,0,59951.0,100.0,830.12
1790417725.535,1,57297.0,100.0,818.03
1790417725.535,2,57189.0,100.0,831.05
1790417725.535,3,57517.0,100.0,818.64
1790417725.535,4,58145.0,100.0,884.31
1790417725.535,5,57499.0,100.0,881.19
1790417725.535,6,57339.0,100.0,894.76
1790417725.535,7,57319.0,100.0,828.87
1790417726.535,0,59951.0,0.0,600.08
1790417726.543,1,57297.0,0.0,642.9
1790417726.543,2,57189.0,0.0,653.35
1790417726.544,3,57517.0,0.0,578.82
1790417726.544,4,58145.0,0.0,640.82
1790417726.544,5,57499.0,0.0,652.53
1790417726.544,6,57339.0,0.0,585.68
1790417726.544,7,57319.0,0.0,622.81
1790417727.544,0,59951.0,54.0,254.1
1790417727.545,1,57297.0,0.0,216.95
1790417727.545,2,57189.0,20.0,215.68
1790417727.545,3,57517.0,0.0,237.24
1790417727.545,4,58145.0,0.0,192.1
1790417727.545,5,57499.0,0.0,191.28
1790417727.545,6,57339.0,38.0,243.69
1790417727.545,7,57319.0,0.0,211.79
1790417728.545,0,59951.0,100.0,761.87
1790417728.545,1,57297.0,100.0,749.76
1790417728.545,2,57189.0,100.0,729.26
1790417728.545,3,57517.0,100.0,782.35
1790417728.545,4,58145.0,99.0,780.54
1790417728.545,5,57499.0,84.0,755.56
1790417728.545,6,57339.0,100.0,773.7
1790417728.545,7,57319.0,100.0,757.5
1790417729.545,0,59951.0,100.0,925.82
1790417729.545,1,57297.0,100.0,969.46
1790417729.545,2,57189.0,100.0,977.44
1790417729.545,3,57517.0,100.0,920.05
1790417729.545,4,58145.0,100.0,970.37
1790417729.545,5,57499.0,100.0,976.81
1790417729.545,6,57339.0,100.0,924.36
1790417729.545,7,57319.0,100.0,960.04
1790417730.546,0,59951.0,0.0,193.98
1790417730.546,1,57297.0,0.0,210.48
1790417730.546,2,57189.0,0.0,227.04
1790417730.546,3,57517.0,0.0,188.56
1790417730.546,4,58145.0,0.0,206.67
1790417730.546,5,57499.0,0.0,207.71
1790417730.546,6,57339.0,0.0,192.53
1790417730.546,7,57319.0,0.0,195.05
1790417731.546,0,59951.0,99.0,697.48
1790417731.546,1,57297.0,61.0,619.92
1790417731.546,2,57189.0,94.0,622.9
1790417731.546,3,57517.0,57.0,705.16
1790417731.546,4,58145.0,89.0,646.74
1790417731.546,5,57499.0,95.0,608.5
1790417731.546,6,57339.0,85.0,686.98
1790417731.546,7,57319.0,95.0,642.69
1790417732.546,0,59951.0,100.0,979.58
1790417732.546,1,57297.0,100.0,975.86
1790417732.546,2,57189.0,100.0,989.7
1790417732.546,3,57517.0,100.0,988.23
1790417732.546,4,58145.0,100.0,997.46
1790417732.546,5,57499.0,100.0,983.5
1790417732.546,6,57339.0,100.0,980.91
1790417732.546,7,57319.0,100.0,985.58
1790417733.547,0,59951.0,0.0,296.27
1790417733.547,1,57297.0,0.0,339.97
1790417733.547,2,57189.0,0.0,365.36
1790417733.547,3,57517.0,0.0,278.89
1790417733.547,4,58145.0,0.0,330.23
1790417733.547,5,57499.0,0.0,335.98
1790417733.547,6,57339.0,0.0,288.29
1790417733.547,7,57319.0,0.0,324.1
1790417734.547,0,59951.0,95.0,606.55
1790417734.547,1,57297.0,95.0,568.9
1790417734.547,2,57189.0,94.0,573.13
1790417734.547,3,57517.0,95.0,591.27
1790417734.547,4,58145.0,95.0,550.91
1790417734.547,5,57499.0,95.0,584.73
1790417734.547,6,57339.0,95.0,547.75
1790417734.547,7,57319.0,94.0,533.34
1790417735.548,0,59951.0,100.0,872.13
1790417735.548,1,57297.0,100.0,841.68
1790417735.548,2,57189.0,100.0,835.35
1790417735.548,3,57517.0,100.0,891.94
1790417735.548,4,58145.0,100.0,897.18
1790417735.548,5,57499.0,100.0,838.09
1790417735.548,6,57339.0,100.0,938.69
1790417735.548,7,57319.0,100.0,888.22
1790417736.548,0,59951.0,0.0,482.28
1790417736.548,1,57297.0,0.0,524.3
1790417736.548,2,57189.0,0.0,560.6
1790417736.548,3,57517.0,0.0,467.24
1790417736.548,4,58145.0,0.0,506.21
1790417736.548,5,57499.0,0.0,521.56
1790417736.548,6,57339.0,0.0,472.14
1790417736.548,7,57319.0,0.0,518.16
1790417737.548,0,59951.0,95.0,478.45
1790417737.548,1,57297.0,95.0,435.74
1790417737.548,2,57189.0,95.0,385.05
1790417737.548,3,57517.0,95.0,463.68
1790417737.548,4,58145.0,95.0,409.85
1790417737.548,5,57499.0,95.0,439.67
1790417737.549,6,57339.0,94.0,425.47
1790417737.549,7,57319.0,95.0,392.8
1790417738.549,0,59951.0,100.0,822.22
1790417738.549,1,57297.0,100.0,831.52
1790417738.549,2,57189.0,100.0,860.82
1790417738.549,3,57517.0,100.0,843.27
1790417738.549,4,58145.0,94.0,859.61
1790417738.549,5,57499.0,87.0,820.57
1790417738.549,6,57339.0,100.0,874.43
1790417738.549,7,57319.0,99.0,870.95
1790417739.549,0,59951.0,0.0,659.83
1790417739.549,1,57297.0,0.0,701.71
1790417739.549,2,57189.0,0.0,739.75
1790417739.549,3,57517.0,0.0,655.86
1790417739.549,4,58145.0,0.0,685.86
1790417739.549,5,57499.0,0.0,697.98
1790417739.549,6,57339.0,0.0,651.49
1790417739.549,7,57319.0,0.0,698.07
1790417740.55,0,59951.0,0.0,222.24
1790417740.55,1,57297.0,0.0,195.26
1790417740.55,2,57189.0,0.0,198.23
1790417740.55,3,57517.0,0.0,192.75
1790417740.55,4,58145.0,0.0,193.3
1790417740.55,5,57499.0,0.0,193.18
1790417740.55,6,57339.0,0.0,192.19
1790417740.55,7,57319.0,0.0,189.86
1790417741.55,0,59951.0,99.0,726.8
1790417741.55,1,57297.0,91.0,684.64
1790417741.55,2,57189.0,99.0,669.86
1790417741.55,3,57517.0,99.0,734.66
1790417741.55,4,58145.0,61.0,703.62
1790417741.55,5,57499.0,62.0,683.15
1790417741.55,6,57339.0,99.0,744.84
1790417741.55,7,57319.0,100.0,692.88
1790417742.55,0,59951.0,100.0,974.95
1790417742.551,1,57297.0,100.0,984.15
1790417742.555,2,57189.0,100.0,987.5
1790417742.555,3,57517.0,100.0,987.15
1790417742.555,4,58145.0,100.0,973.6
1790417742.555,5,57499.0,100.0,981.96
1790417742.555,6,57339.0,100.0,975.8
1790417742.555,7,57319.0,100.0,988.52
1790417743.555,0,59951.0,0.0,230.27
1790417743.555,1,57297.0,0.0,294.87
1790417743.555,2,57189.0,0.0,276.77
1790417743.555,3,57517.0,0.0,291.17
1790417743.555,4,58145.0,0.0,275.9
1790417743.555,5,57499.0,0.0,294.38
1790417743.555,6,57339.0,0.0,241.94
1790417743.555,7,57319.0,0.0,274.34
1790417744.556,0,59951.0,56.0,617.18
1790417744.556,1,57297.0,94.0,596.91
1790417744.556,2,57189.0,95.0,606.49
1790417744.556,3,57517.0,95.0,602.26
1790417744.556,4,58145.0,95.0,611.86
1790417744.556,5,57499.0,95.0,605.73
1790417744.556,6,57339.0,95.0,601.97
1790417744.556,7,57319.0,95.0,591.55
1790417745.556,0,59951.0,100.0,988.33
1790417745.564,1,57297.0,100.0,939.47
1790417745.564,2,57189.0,100.0,941.45
1790417745.564,3,57517.0,100.0,923.71
1790417745.564,4,58145.0,100.0,956.3
1790417745.564,5,57499.0,100.0,937.08
1790417745.564,6,57339.0,100.0,982.01
1790417745.564,7,57319.0,100.0,948.15
1790417746.565,0,59951.0,0.0,364.27
1790417746.568,1,57297.0,0.0,405.38
1790417746.569,2,57189.0,0.0,416.44
1790417746.569,3,57517.0,0.0,411.62
1790417746.569,4,58145.0,0.0,402.84
1790417746.569,5,57499.0,0.0,417.51
1790417746.569,6,57339.0,0.0,369.12
1790417746.569,7,57319.0,0.0,406.1
1790417747.569,0,59951.0,95.0,595.96
1790417747.569,1,57297.0,95.0,530.84
1790417747.569,2,57189.0,95.0,536.08
1790417747.569,3,57517.0,95.0,512.84
1790417747.569,4,58145.0,95.0,518.34
1790417747.569,5,57499.0,95.0,486.82
1790417747.57,6,57339.0,95.0,511.4
1790417747.57,7,57319.0,95.0,512.95
1790417748.57,0,59951.0,100.0,846.72
1790417748.57,1,57297.0,100.0,844.93
1790417748.57,2,57189.0,100.0,846.65
1790417748.57,3,57517.0,100.0,850.82
1790417748.57,4,58145.0,100.0,869.29
1790417748.57,5,57499.0,100.0,886.97
1790417748.57,6,57339.0,100.0,918.16
1790417748.57,7,57319.0,100.0,865.98
1790417749.57,0,59951.0,0.0,527.64
1790417749.57,1,57297.0,0.0,573.83
1790417749.57,2,57189.0,0.0,587.11
1790417749.57,3,57517.0,0.0,584.34
1790417749.57,4,58145.0,0.0,573.07
1790417749.57,5,57499.0,0.0,590.34
1790417749.57,6,57339.0,0.0,525.63
1790417749.57,7,57319.0,0.0,560.82
1790417750.571,0,59951.0,95.0,451.05
1790417750.571,1,57297.0,94.0,409.33
1790417750.571,2,57189.0,95.0,398.13
1790417750.571,3,57517.0,95.0,375.82
1790417750.571,4,58145.0,95.0,380.86
1790417750.571,5,57499.0,95.0,386.65
1790417750.571,6,57339.0,95.0,423.95
1790417750.571,7,57319.0,95.0,419.98
1790417751.571,0,59951.0,100.0,835.67
1790417751.571,1,57297.0,90.0,827.47
1790417751.571,2,57189.0,96.0,846.12
1790417751.571,3,57517.0,98.0,841.69
1790417751.571,4,58145.0,85.0,868.86
1790417751.571,5,57499.0,88.0,836.78
1790417751.571,6,57339.0,100.0,854.68
1790417751.571,7,57319.0,86.0,825.23
1790417752.571,0,59951.0,0.0,675.76
1790417752.572,1,57297.0,0.0,722.69
1790417752.572,2,57189.0,0.0,738.95
1790417752.572,3,57517.0,0.0,725.02
1790417752.572,4,58145.0,0.0,713.8
1790417752.572,5,57499.0,0.0,742.96
1790417752.572,6,57339.0,0.0,675.04
1790417752.572,7,57319.0,0.0,709.93
1790417753.572,0,59951.0,18.0,196.02
1790417753.572,1,57297.0,0.0,196.53
1790417753.572,2,57189.0,0.0,200.74
1790417753.572,3,57517.0,0.0,189.79
1790417753.572,4,58145.0,0.0,195.02
1790417753.572,5,57499.0,0.0,194.14
1790417753.572,6,57339.0,0.0,195.1
1790417753.572,7,57319.0,0.0,190.73
1790417754.572,0,59951.0,100.0,712.32
1790417754.572,1,57297.0,83.0,651.68
1790417754.573,2,57189.0,60.0,658.78
1790417754.573,3,57517.0,57.0,645.27
1790417754.573,4,58145.0,55.0,684.43
1790417754.573,5,57499.0,95.0,630.12
1790417754.573,6,57339.0,64.0,711.62
1790417754.573,7,57319.0,56.0,666.08
1790417755.573,0,59951.0,100.0,979.4
1790417755.573,1,57297.0,100.0,982.5
1790417755.573,2,57189.0,100.0,996.13
1790417755.573,3,57517.0,100.0,993.12
1790417755.573,4,58145.0,100.0,983.25
1790417755.573,5,57499.0,100.0,994.65
1790417755.573,6,57339.0,100.0,980.42
1790417755.573,7,57319.0,100.0,987.71
1790417756.573,0,59951.0,0.0,264.35
1790417756.573,1,57297.0,0.0,324.14
1790417756.573,2,57189.0,0.0,332.88
1790417756.573,3,57517.0,0.0,327.56
1790417756.573,4,58145.0,0.0,304.74
1790417756.573,5,57499.0,0.0,262.18
1790417756.574,6,57339.0,0.0,274.68
1790417756.574,7,57319.0,0.0,311.33
1790417757.574,0,59951.0,58.0,610.52
1790417757.574,1,57297.0,94.0,584.27
1790417757.574,2,57189.0,94.0,595.49
1790417757.574,3,57517.0,94.0,603.02
1790417757.574,4,58145.0,95.0,558.44
1790417757.574,5,57499.0,95.0,596.15
1790417757.574,6,57339.0,95.0,609.62
1790417757.574,7,57319.0,95.0,596.18
